Index,Distance,nPixels,Border,Ecc
2,6.511674044572163e-4,2.3821544241727938e-7,FALSE,1.397993898020959
3,8.133631413847017e-4,2.859035196528443e-7,FALSE,1.8173532640062116
4,8.736327486590614e-4,4.5686077766713357e-7,FALSE,1.3120905802105138
5,5.206315697850704e-4,1.198950243705476e-7,FALSE,1.7756187371368206
6,0.0010778842809947326,7.036240829851274e-7,FALSE,1.2968610978094055
7,3.945390757545062e-4,8.907772917586652e-8,FALSE,1.3724634572500747
8,5.268591847094202e-4,1.4846288195977752e-7,FALSE,1.4684565661097746
9,0.0011814296568913674,5.857535524594859e-7,FALSE,1.8715036881264082
10,3.353682755905172e-4,7.4681328500979e-8,FALSE,1.182828559333489
11,2.14740473389971e-4,2.83429138286848e-8,FALSE,1.2778303452101276
12,2.554088693802234e-4,3.6665832968854144e-8,FALSE,1.3973341557377905
13,3.3029944575246124e-4,7.603099106424971e-8,FALSE,1.1269766545791902
14,5.251485984255447e-4,1.1269682403310385e-7,FALSE,1.9219523918668096
15,5.999250093738265e-4,2.175206164471286e-7,FALSE,1.2995212631188315
16,1.9497562804649503e-4,2.384403861778245e-8,FALSE,1.252191411454433
17,5.473802052011897e-4,1.9277680278716567e-7,FALSE,1.220712197952627
18,5.711115939905447e-4,2.0379904705387643e-7,FALSE,1.2569838155919442
19,8.029251632140482e-4,3.2414395894551424e-7,FALSE,1.5620757365004054
20,2.589077840514743e-4,4.161459570084673e-8,FALSE,1.2651278523915626
21,5.302638029145463e-4,1.7568107698573674e-7,FALSE,1.2570393140164022
22,5.030524133857792e-4,1.329417624821644e-7,FALSE,1.4950472653504712
23,6.073777797170323e-4,1.9142714022389496e-7,FALSE,1.5135757790503086
24,4.671139558274438e-4,1.5183703836795428e-7,FALSE,1.1286462496229954
25,1.4998125234345731e-4,1.6420894519793575e-8,FALSE,1.075887895065001
26,3.9851009390585367e-4,8.77280666125958e-8,FALSE,1.4217720598938366
27,9.119304155116762e-4,2.6430891864051304e-7,FALSE,2.471163412834352
28,2.1210552116582133e-4,3.0817295194681095e-8,FALSE,1.1465666618941153
29,1.806013435139441e-4,2.586853246268851e-8,FALSE,0.9902846408054664
30,4.912887695285852e-4,1.1697075548346108e-7,FALSE,1.620638902548967
31,1.4998125234345558e-4,1.6420894519793575e-8,FALSE,1.0758878950649762
32,0.001008338136571226,4.426893207527912e-7,FALSE,1.8038616354453616
33,6.156543157637445e-4,1.4823793819923241e-7,FALSE,2.0081880202195834
34,5.82421832439373e-4,1.5858535118430782e-7,FALSE,1.679972241706882
35,0.0010556379065477487,3.281929466353264e-7,FALSE,2.6668008920294475
36,5.71111593990544e-4,1.0752311754056615e-7,FALSE,2.3824839684650607
37,8.205221967208041e-4,2.94901270074649e-7,FALSE,1.793056218953893
38,4.6855641100302254e-4,1.0504873617456985e-7,FALSE,1.6414317076571845
39,7.4085273552177e-4,3.680079922518122e-7,FALSE,1.1713762339179612
40,7.822065128102164e-4,2.6970756889359585e-7,FALSE,1.7817206042043858
41,9.296418278102275e-4,2.526118430921669e-7,FALSE,2.6869988813650885
42,7.893631716199953e-4,2.7285678154122747e-7,FALSE,1.7935308430428207
43,2.853587940073557e-4,4.2289426982482084e-8,FALSE,1.512309229520617
44,7.961730447686239e-4,3.2526867774823986e-7,FALSE,1.5306030597883884
45,0.001168795729710927,5.540364822226243e-7,FALSE,1.9365501609064975
46,1.499812523434572e-4,1.6420894519793575e-8,FALSE,1.0758878950649997
47,5.041690682856116e-4,1.4733816315705193e-7,FALSE,1.3549617170062795
48,9.642056639187344e-4,4.858785227774537e-7,FALSE,1.5028012080192792
49,7.408527355217676e-4,1.4193951290396911e-7,FALSE,3.03703885687761
50,0.0014668289162728051,7.821294554153734e-7,FALSE,2.160579071871327
51,0.0010049863107762097,4.228942698248208e-7,FALSE,1.8757647625822018
52,0.0010340008190862049,4.636090904834871e-7,FALSE,1.8112554442639832
53,8.261230958482442e-4,3.5608597294292095e-7,FALSE,1.5053051343953636
54,1.4998125234345731e-4,1.6420894519793575e-8,FALSE,1.075887895065001
55,6.978561754259833e-4,2.568857745425241e-7,FALSE,1.4889553623077763
56,0.0013471622990857517,6.334416296950507e-7,FALSE,2.2502103630293377
57,7.589999807352078e-4,3.6260934199872933e-7,FALSE,1.247769662816914
58,3.9453907575450793e-4,8.030492251460694e-8,FALSE,1.5223964399748864
59,6.735811495428753e-4,1.9120219646334986e-7,FALSE,1.8637036418501776
60,4.242110423316368e-4,8.50287414860544e-8,FALSE,1.6622183352326927
61,6.364932935559945e-4,2.640839748799679e-7,FALSE,1.2048569780909772
62,0.0010102325680719259,5.616845700811583e-7,FALSE,1.4270530505944028
63,7.778809136791859e-4,2.9152711366647223e-7,FALSE,1.6301860027308124
66,1.824600684003966e-4,2.474381365996292e-8,FALSE,1.0567175289347492
