Index,Distance,nPixels,Border,Ecc
3,3.6306616983607657e-4,9.200199806295305e-8,FALSE,1.1252893001244608
4,5.283514046886701e-4,2.0424893457496664e-7,FALSE,1.0734351550399048
5,9.931658421383316e-4,4.1277180060029053e-7,FALSE,1.8768234040860032
6,4.3597875826767435e-4,1.106723301881978e-7,FALSE,1.3489053822578052
7,6.407201908749556e-4,2.2854286071383935e-7,FALSE,1.410779181299551
8,0.0011248593925759286,5.121969427612325e-7,FALSE,1.9402128542427102
9,7.239606080928175e-4,1.9592601543479732e-7,FALSE,2.1010077160919045
10,2.6703402796797655e-4,4.071482065866626e-8,FALSE,1.3755315900386218
11,0.0011641675812718427,7.35341153221989e-7,FALSE,1.4475447948821123
12,2.8810457761227807e-4,4.7238189714474667e-8,FALSE,1.3800567728269582
13,6.073777797170326e-4,1.869282650129926e-7,FALSE,1.5500035956339513
14,0.0015702256396247735,7.441139598832486e-7,FALSE,2.602403043832956
15,7.920657473722317e-4,2.0199949696951548e-7,FALSE,2.4392822691709144
16,7.804791499817135e-4,2.971507076801002e-7,FALSE,1.6100365075551022
18,5.557407518154906e-4,1.5521119477613104e-7,FALSE,1.562828519340142
19,4.3726673377167494e-4,1.3069232487671325e-7,FALSE,1.1490334576382573
20,5.717020938146511e-4,1.777055708306428e-7,FALSE,1.444536115717081
21,5.04169068285613e-4,1.5318670093122498e-7,FALSE,1.303230432656561
22,7.074601523851961e-4,1.624093951135748e-7,FALSE,2.4203752265364504
23,7.446384154364538e-4,1.853536586891768e-7,FALSE,2.349522418415903
24,4.6566703250873655e-4,1.1044738642765267e-7,FALSE,1.5420037261000779
25,6.707365511810396e-4,2.5801049334524974e-7,FALSE,1.369482412201306
26,0.001043636760831784,5.954261341629259e-7,FALSE,1.436682246758762
27,7.408527355217683e-4,3.151462085237096e-7,FALSE,1.3678597563809962
28,3.841394368163691e-4,9.02024479785921e-8,FALSE,1.2848408857574232
29,0.0018221333391510988,9.357660438676887e-7,FALSE,2.7866530989774847
30,5.283514046886707e-4,1.30242437355623e-7,FALSE,1.6833836282836545
31,5.66960875033695e-4,1.736565831408307e-7,FALSE,1.4538004863924276
32,8.706666830866117e-4,3.2256935262169845e-7,FALSE,1.8457404537303963
33,6.840197525904094e-4,1.727568080986502e-7,FALSE,2.127120025868092
34,5.315349125360134e-4,1.5206198212849941e-7,FALSE,1.4592604929396371
35,0.0015604538467705142,8.145213569338703e-7,FALSE,2.3479522559451462
36,6.740818913909043e-4,2.4653836155744876e-7,FALSE,1.4475404106412877
37,8.187383015496794e-4,3.9140214334850436e-7,FALSE,1.345107199381844
38,7.355200501080889e-4,2.204448853342151e-7,FALSE,1.927431207113119
39,7.59444403519889e-4,2.3259184840365146e-7,FALSE,1.9475443819642682
40,1.5072929315517096e-4,1.8895275885789866e-8,FALSE,0.9443477917040998
41,0.0010221857794608916,6.599849934393746e-7,FALSE,1.2434132477781685
42,0.0012533982701627999,4.6923268449711503e-7,FALSE,2.629540159716095
43,0.001302334808914432,5.178205367748604e-7,FALSE,2.5725031068708843
44,6.149231346081729e-4,1.815296147599098e-7,FALSE,1.636002865763452
45,8.636628450776438e-4,2.717320627385019e-7,FALSE,2.1559439650876993
46,4.912887695285877e-4,1.7028242673265393e-7,FALSE,1.1132526146967916
47,3.501347590529804e-4,7.580604730370459e-8,FALSE,1.2701542998564035
48,4.912887695285864e-4,1.428392879461496e-7,FALSE,1.3271373690164834
49,6.868093373441511e-4,3.155960960447998e-7,FALSE,1.1738987517066652
50,6.464870509861957e-4,1.354161438481607e-7,FALSE,2.42403619201405
51,9.941845320840831e-4,3.585603543089172e-7,FALSE,2.165018525701626
52,4.912887695285839e-4,1.2844288727126206e-7,FALSE,1.4758883175577204
53,0.0012449347413241623,6.811297069306157e-7,FALSE,1.7871180138072709
54,6.93977370904194e-4,2.2854286071383935e-7,FALSE,1.6550565628286804
55,6.023572741814242e-4,1.801799521966391e-7,FALSE,1.5815820693634048
56,4.509425235357443e-4,1.1022244266710755e-7,FALSE,1.448979468798551
57,6.214727965534512e-4,1.6713321408502228e-7,FALSE,1.8149779899776863
58,3.244590574095833e-4,6.95076220084413e-8,FALSE,1.1895350824272064
59,4.7664787647756177e-4,1.1584603668073549e-7,FALSE,1.5402954272454836
60,8.33037514930562e-4,2.7893026307594563e-7,FALSE,1.9539946242589714
61,7.060278842708553e-4,2.1707072892603835e-7,FALSE,1.8035671814391145
62,6.808884567118811e-4,2.139215162784067e-7,FALSE,1.7021089534827987
63,5.407650956826387e-4,1.8355410860481585e-7,FALSE,1.2512470740400554
64,2.0009994846833655e-4,2.9692576391955504e-8,FALSE,1.0590975233692874
65,6.209296301307667e-4,1.736565831408307e-7,FALSE,1.7437466995637616
66,0.0012331341456974546,4.818295350876416e-7,FALSE,2.4786608704793376
67,0.001155731824480447,7.274681216029099e-7,FALSE,1.442082342069892
68,4.709506852075764e-4,8.547862900714464e-8,FALSE,2.0379015502891678
69,3.936829320856896e-4,7.895525995133623e-8,FALSE,1.541707505928322
70,2.70382547841319e-4,5.2636839967557485e-8,FALSE,1.0908307824964558
71,0.0011446822289069179,6.545863431862918e-7,FALSE,1.572145808175305
72,6.511674044572149e-4,2.4383903643090735e-7,FALSE,1.3657523413322774
73,4.223510413296939e-4,1.108972739487429e-7,FALSE,1.2633280802721538
74,0.0013369379646384102,5.7450636443223e-7,FALSE,2.4435292898810084
75,1.676841377952603e-4,2.1594601012331275e-8,FALSE,1.0226538585904335
76,4.079931161225481e-4,1.1809547428618666e-7,FALSE,1.1070374112649755
77,3.993558891846823e-4,8.77280666125958e-8,FALSE,1.4278135842276687
78,1.4998125234345731e-4,1.6420894519793575e-8,FALSE,1.075887895065001
79,6.023572741814244e-4,1.8197950228100002e-7,FALSE,1.5659421972312588
80,5.669608750336939e-4,1.774806270700977e-7,FALSE,1.4224765215398605
81,4.242110423316371e-4,9.02024479785921e-8,FALSE,1.5668791289724655
82,9.748781402324717e-4,2.951262138351941e-7,FALSE,2.529197591733402
83,7.050714224847795e-4,2.9040239486374666e-7,FALSE,1.3444848498128301
84,0.00231204747477083,1.916970727365491e-6,FALSE,2.1901199196171044
85,7.38724280826382e-4,3.1852036493188635e-7,FALSE,1.3456044805100358
86,4.697550735167847e-4,1.2281929325763414e-7,FALSE,1.411127469400907
