Index,Distance,nPixels,Border,Ecc
2,5.359600565491004e-4,6.911397042748734e-8,FALSE,13.057164584651469
3,3.3953450086754574e-4,5.8260433981185426e-8,FALSE,6.216471949670961
4,1.9221605726248695e-4,2.4406398019145246e-8,FALSE,4.755821136885946
5,7.311489909283006e-4,2.1437140379949694e-7,FALSE,7.83420245672209
6,2.2509682819352983e-4,2.1425893191922438e-8,FALSE,7.429330658489215
7,4.318314225388219e-4,8.800924631327721e-8,FALSE,6.656563092206877
8,3.5253571124238786e-4,5.2074480566194695e-8,FALSE,7.497753525306026
9,2.6629592657764837e-4,3.121094677563505e-8,FALSE,7.137924930048161
10,9.444056387810222e-4,4.371781986194358e-7,FALSE,6.409269293276834
11,2.8387691384698497e-4,3.37978000219039e-8,FALSE,7.49068597769415
12,2.9485719162110986e-4,4.830667257706398e-8,FALSE,5.654135322991641
13,1.8747656542932243e-4,1.8276680544290795e-8,FALSE,6.041524333826596
14,3.125409221473516e-4,4.583229121106768e-8,FALSE,6.695639802804234
15,2.1447843488676455e-4,2.7949262247730844e-8,FALSE,5.170669598866051
16,6.764969185658142e-4,9.419519972826794e-8,FALSE,15.263451352187317
17,2.6703402796797725e-4,3.4247687542994136e-8,FALSE,6.541115738508817
19,2.1953177605256045e-4,2.3450387036828495e-8,FALSE,6.456462599823646
20,1.8060134351394642e-4,2.2550611994648026e-8,FALSE,4.543949474020212
21,7.624374814951859e-4,1.404211425202896e-7,FALSE,13.005463860695958
22,9.123003420019776e-5,6.129717474854451e-9,FALSE,4.265648740653983
23,2.418375027611111e-4,3.121094677563505e-8,FALSE,5.886948395915997
24,2.567265507105163e-4,3.824043929266997e-8,FALSE,5.414627338245928
25,3.2558370222860665e-4,3.396650784231274e-8,FALSE,9.804473761617096
26,0.0014610090963963073,4.29979998281992e-7,FALSE,15.595792878931166
27,6.246318537070502e-4,9.15521105418628e-8,FALSE,13.388433556883266
28,1.9280030194499266e-4,2.1538365072194998e-8,FALSE,5.421913169772416
29,3.3309684761174095e-4,5.3480379069601675e-8,FALSE,6.5177311309491825
30,1.1273563088393607e-4,8.322919140169347e-9,FALSE,4.7972968899411486
31,3.5109711018281505e-4,6.798925162476176e-8,FALSE,5.695923156880721
33,2.3101495014247233e-4,3.357285626135878e-8,FALSE,4.993921990379742
34,0.001802475788878526,8.002374281392554e-7,FALSE,12.754689555575753
35,1.8882157198371537e-4,2.1482129132058718e-8,FALSE,5.214056917214516
36,6.545268458651467e-4,2.423769019873641e-7,FALSE,5.552819683305595
37,1.7264138632502998e-4,1.9232691526607542e-8,FALSE,4.868550018721055
38,4.350102740839343e-4,6.945138606830502e-8,FALSE,8.559886056137353
39,2.993995467218168e-4,4.830667257706398e-8,FALSE,5.82968415578828
40,2.048219015185251e-4,3.109847489536249e-8,FALSE,4.238025532690751
41,3.30724815466066e-4,5.522369321382634e-8,FALSE,6.222400927934979
42,2.7746531683539555e-4,3.902774245457788e-8,FALSE,6.197176286404073
43,2.41837502761111e-4,2.5137465240916878e-8,FALSE,7.309298343922539
44,3.7562744016102716e-4,7.260059871593667e-8,FALSE,6.105542965032419
45,1.2021911917421356e-4,8.097975379624228e-9,FALSE,5.60687022203177
46,2.0399655806127426e-4,2.4293926138872685e-8,FALSE,5.381431860315865
47,2.550783854772395e-4,3.132341865590761e-8,FALSE,6.525714003955813
48,2.6236004026300674e-4,5.1230941464150505e-8,FALSE,4.2209762985663435
49,2.414884467657236e-4,4.0096225317167185e-8,FALSE,4.569188754239295
50,3.5253571124238943e-4,5.364908689001051e-8,FALSE,7.277693673410317
51,3.5721050960073656e-4,7.051986893089433e-8,FALSE,5.684428812595886
52,2.550783854772395e-4,3.481004694435693e-8,FALSE,5.872088368664601
53,2.912109162196868e-4,5.1005997703605384e-8,FALSE,5.223287454921077
54,6.030104384844268e-4,1.376655814536119e-7,FALSE,8.29801392896712
55,2.9580926769127807e-4,3.750937207089834e-8,FALSE,7.3288128470550085
56,1.5072929315516922e-4,1.9120219646334984e-8,FALSE,3.73295127073612
57,4.148954238807067e-4,7.82241927295646e-8,FALSE,6.913310648913275
58,8.129481954476289e-4,2.474381365996292e-7,FALSE,8.390908378406206
59,2.342782055015126e-4,2.468757771982664e-8,FALSE,6.984497562422905
60,1.358138003470162e-4,1.237190682998146e-8,FALSE,4.683829047170122
61,4.963563777539695e-4,1.6449012489861713e-7,FALSE,4.7054076633767385
62,2.1329527789018136e-4,2.491252148037176e-8,FALSE,5.737129699219244
63,1.5295146647447438e-4,1.973881498783406e-8,FALSE,3.7233690709212435
64,3.6003311238568713e-4,5.218695244646725e-8,FALSE,7.803201580306597
65,3.3953450086754574e-4,8.53099211867358e-8,FALSE,4.24539547782407
66,2.7502243450907004e-4,3.1604598356589e-8,FALSE,7.518580283057421
67,6.165670728487282e-4,1.804048959571842e-7,FALSE,6.620064319908672
68,3.584677436135622e-4,3.368532814163134e-8,FALSE,11.984205698585457
69,2.7512465433586996e-4,2.766808254704945e-8,FALSE,8.594682340918407
70,5.222492792345008e-4,1.0257435480857356e-7,FALSE,8.3534673080649835
71,2.4667242899735264e-4,4.161459570084673e-8,FALSE,4.5935179070055945
72,3.275639995176827e-4,5.3761558770283074e-8,FALSE,6.270040568043194
73,1.6565970779433423e-4,1.5408647597340548e-8,FALSE,5.595245310043109
74,3.15406686836342e-4,3.362909220149506e-8,FALSE,9.29344047525142
75,2.059172136144872e-4,2.851162164909364e-8,FALSE,4.672112151492481
76,4.0799311612254837e-4,5.218695244646725e-8,FALSE,10.020597257139878
77,1.6514972287622938e-4,1.428392879461496e-8,FALSE,5.998710381854497
78,3.120907693541022e-4,5.589852449546169e-8,FALSE,5.474082973860661
79,1.5016861188227087e-4,1.3552861572843328e-8,FALSE,5.227297319873491
80,2.3003916985643694e-4,3.6778304849126705e-8,FALSE,4.520242640715568
81,3.4348653890060106e-4,4.6450886552566754e-8,FALSE,7.9794932048806135
82,3.347808666749114e-4,7.119470021252968e-8,FALSE,4.94565099415834
83,3.985806453968748e-4,6.692076876217245e-8,FALSE,7.457982559992578
84,7.280272905492156e-4,2.117845505532281e-7,FALSE,7.862323621902214
85,5.478936470223574e-4,1.0454261271334334e-7,FALSE,9.020883047263224
86,1.1471359985585575e-4,8.604098840850744e-9,FALSE,4.804788764313807
87,3.460149079882812e-4,4.583229121106768e-8,FALSE,8.20668804845726
88,3.469886854520961e-4,3.672206890899043e-8,FALSE,10.300382651356388
89,2.3101495014247274e-4,2.6093476223233624e-8,FALSE,6.42536945744982
90,2.2559593485551297e-4,3.289802497972343e-8,FALSE,4.860070686322675
91,1.5907914087436422e-4,1.4508872555160076e-8,FALSE,5.479522070214777
92,3.9146256126398784e-4,7.428767692002504e-8,FALSE,6.480575307367293
94,5.492263494143391e-4,1.4823793819923241e-7,FALSE,6.392831181280579
95,3.2696257002762117e-4,4.245813480289092e-8,FALSE,7.910155807250592
96,4.814024400661122e-4,1.2439389958144995e-7,FALSE,5.852849604630881
97,3.110981404228201e-4,5.3874030650555634e-8,FALSE,5.643717073933225
98,3.2756399951768396e-4,5.404273847096447e-8,FALSE,6.237418088500871
99,1.6599882730542687e-4,1.490252413611403e-8,FALSE,5.808982642486797
100,1.358138003470179e-4,1.0122469224530286e-8,FALSE,5.724679946541402
101,4.474370870694057e-4,7.963009123297159e-8,FALSE,7.898354411567574
102,5.98094319657755e-4,2.0132466568788013e-7,FALSE,5.582030969129793
103,1.6599882730542687e-4,2.041364626946941e-8,FALSE,4.240717356085402
104,4.725004575035127e-4,9.863783899903401e-8,FALSE,7.1106743641684504
105,1.7100493814760197e-4,1.6364658579657294e-8,FALSE,5.613842542497206
106,6.906469751153063e-4,6.174706226963474e-8,FALSE,24.268660189206447
107,2.0482190151852476e-4,2.2381904174239188e-8,FALSE,5.888512863261249
108,1.6463815823097256e-4,1.4115220974206122e-8,FALSE,6.032859199323848
109,2.190188506413231e-4,2.4575105839554083e-8,FALSE,6.132216323826288
110,4.474370870694056e-4,8.356660704251114e-8,FALSE,7.526291956110147
111,3.091942726372447e-4,5.325543530905656e-8,FALSE,5.639606664311132
112,2.971370492112329e-4,5.572981667505285e-8,FALSE,4.977094314970714
113,7.338743752749154e-4,2.7206947837931955e-7,FALSE,6.218898892813032
114,2.95523966932705e-4,5.055611018251515e-8,FALSE,5.427022681896536
115,2.8810457761227677e-4,5.15121211648319e-8,FALSE,5.062216983295348
116,1.3288372813400346e-4,1.3890277213661003e-8,FALSE,3.9937655596242765
117,1.6514972287623022e-4,1.7489377382382883e-8,FALSE,4.89926828614488
118,1.3519127392066003e-4,1.4846288195977752e-8,FALSE,3.8674909561238273
119,2.0591721361448834e-4,3.002999203277318e-8,FALSE,4.435881761810325
120,3.2670447560242944e-4,3.880279869403276e-8,FALSE,8.64165631378759
121,2.4008714801023077e-4,3.24481374586332e-8,FALSE,5.580818838699382
122,2.2609393973275346e-4,2.5981004342961067e-8,FALSE,6.1811855456994
123,2.9883552823653986e-4,4.150212382057417e-8,FALSE,6.759958176017076
124,1.7554855509140763e-4,1.9288927466743822e-8,FALSE,5.019220915939361
125,4.3655881748265e-4,9.908772652012424e-8,FALSE,6.042484394447078
