Index,Distance,nPixels,Border,Ecc
3,8.998875140607543e-5,5.511122133355378e-9,FALSE,4.616217776703491
4,2.026135146022701e-4,1.332791781229821e-8,FALSE,9.676635599664852
5,2.1863336688583856e-4,2.5137465240916878e-8,FALSE,5.973945761859814
6,1.1348140945197995e-4,8.82904260139586e-9,FALSE,4.582323042497197
7,1.2814403817499218e-4,1.1022244266710756e-8,FALSE,4.6803319124909954
8,2.0591721361448774e-4,2.9130216990592713e-8,FALSE,4.572897414684749
9,2.4008714801023023e-4,3.301049685999599e-8,FALSE,5.485745263934462
10,9.777581410127663e-5,6.24218935512701e-9,FALSE,4.81144820820054
11,2.599915384080943e-4,3.73406642504895e-8,FALSE,5.687039713275479
13,1.4560545810984348e-4,1.3496625632707047e-8,FALSE,4.934918460013981
14,3.7615106723612885e-4,4.60572349716128e-8,FALSE,9.651095380258743
15,1.3581380034701775e-4,1.158460366807355e-8,FALSE,5.002147526104127
16,1.0525435956219089e-4,8.547862900714463e-9,FALSE,4.071669426034114
17,1.2207589498387472e-4,8.660334780987022e-9,FALSE,5.40598735844996
18,1.6565970779433507e-4,1.428392879461496e-8,FALSE,6.035815806896958
19,5.478936470223581e-4,7.299425029689061e-8,FALSE,12.919739279554992
20,4.368163743295293e-4,8.727817909150557e-8,FALSE,6.868185485586434
21,7.499062617172866e-5,4.105223629948394e-9,FALSE,4.303551580260004
22,3.1504989182752093e-4,4.7406897534883504e-8,FALSE,6.577593159651198
23,1.2836327535525825e-4,8.94151448166842e-9,FALSE,5.789224198124586
24,1.3519127392065957e-4,1.1753311488482388e-8,FALSE,4.885251734051117
25,1.2091875138055727e-4,8.82904260139586e-9,FALSE,5.202637515499157
26,1.5295146647447455e-4,1.765808520279172e-8,FALSE,4.162110012399233
27,1.1471359985585581e-4,9.053986361940978e-9,FALSE,4.566041496521821
28,1.95551628202555e-4,2.31692073361471e-8,FALSE,5.185152923400675
29,9.030067175697206e-5,5.679829953764216e-9,FALSE,4.51020727495559
30,2.059172136144875e-4,1.7376905502110325e-8,FALSE,7.6658927534197225
31,3.30724815466066e-4,3.9252686215122996e-8,FALSE,8.754151448756662
32,1.6514972287623022e-4,1.518370383679543e-8,FALSE,5.643231248115029
33,1.8807553361806527e-4,1.8445388364699633e-8,FALSE,6.024578594841449
34,1.6565970779433507e-4,1.5689827298021943e-8,FALSE,5.494972096601532
35,6.907691018396307e-4,9.200199806295305e-8,FALSE,16.293651384907932
36,2.030294168831038e-4,2.401274643819129e-8,FALSE,5.392944765998454
37,1.7490669350867126e-4,1.8107972723881957e-8,FALSE,5.307535414760446
38,1.676841377952603e-4,1.41714569143424e-8,FALSE,6.233318757122642
39,1.1273563088393607e-4,7.816795678942831e-9,FALSE,5.107913235333022
40,2.896619109985453e-4,3.4022743782449015e-8,FALSE,7.747530973811557
41,1.1273563088393607e-4,8.491626960578184e-9,FALSE,4.701986355703908
42,9.863476893862655e-5,6.804548756489803e-9,FALSE,4.4916985873638815
43,1.3118002013150307e-4,1.051612080548424e-8,FALSE,5.1407879786015
44,3.986511844020099e-4,7.366908157852596e-8,FALSE,6.777206747362402
45,3.193051197006947e-4,6.118470286827195e-8,FALSE,5.235025258233752
46,8.28298538971684e-5,5.117470552401423e-9,FALSE,4.211805535582031
47,8.777427754570411e-5,7.14196439730748e-9,FALSE,3.3889621538724644
48,1.6918656426964193e-4,1.8445388364699633e-8,FALSE,4.875215428893828
49,1.2836327535525825e-4,9.278930122486095e-9,FALSE,5.57870695455642
50,7.499062617172952e-5,4.105223629948394e-9,FALSE,4.3035515802601045
51,9.777581410127663e-5,7.0857284571712e-9,FALSE,4.238656754843333
52,8.99887514060737e-5,5.511122133355378e-9,FALSE,4.616217776703313
53,7.499062617172779e-5,4.105223629948394e-9,FALSE,4.303551580259905
54,3.022968784513884e-4,4.498875210902349e-8,FALSE,6.381360077604235
55,1.545971363186228e-4,1.4227692854478679e-8,FALSE,5.277378963540191
56,1.5184444492925863e-4,1.141589584766471e-8,FALSE,6.34508861069863
57,1.2207589498387472e-4,9.897525463985168e-9,FALSE,4.730238938643715
58,1.769842327889903e-4,2.035741032933313e-8,FALSE,4.8338870388108
59,1.8307544980478008e-4,1.41714569143424e-8,FALSE,7.430115958490157
60,1.501686118822691e-4,1.3609097512979606e-8,FALSE,5.205696917725132
61,1.8137812707083419e-4,2.406898237832757e-8,FALSE,4.2939993045561735
62,1.651497228762295e-4,1.9851286868106616e-8,FALSE,4.316352512722506
63,8.282985389716754e-5,4.836290851720026e-9,FALSE,4.4566779504413585
64,3.388713469124859e-4,5.190577274578586e-8,FALSE,6.950305740661269
65,9.777581410127663e-5,6.692076876217245e-9,FALSE,4.487989505128235
66,2.1010762243902256e-4,2.581229652255223e-8,FALSE,5.3728763247668025
