Index,Distance,nPixels,Border,Ecc
3,4.372667337716761e-4,1.3564108760870584e-7,FALSE,4.428447355806507
4,4.6257729323707946e-4,1.0353036579089031e-7,FALSE,6.493079873389008
5,4.7071180581852954e-4,1.5020619610400218e-7,FALSE,4.634172615179261
6,4.292844928792416e-4,1.0887278010383685e-7,FALSE,5.3176648377137195
7,3.98510093905855e-4,3.750937207089834e-8,FALSE,13.301135912650077
8,7.499062617172952e-5,4.105223629948394e-9,FALSE,4.3035515802601045
9,5.353301326606598e-4,1.3699075017197655e-7,FALSE,6.572067390268301
10,4.308536159647011e-4,1.1713946330386992e-7,FALSE,4.97858730172823
11,6.617046394737393e-4,2.2095100879544163e-7,FALSE,6.225614762242336
12,5.313761901179415e-4,1.8754686035449168e-7,FALSE,4.729816106049281
13,5.407650956826378e-4,1.8917770261844377e-7,FALSE,4.856207431232733
14,6.285359810363782e-4,1.9097725270280472e-7,FALSE,6.498730386180296
15,1.14713599855856e-4,7.92926755921539e-9,FALSE,5.2137069570213885
16,4.874390701162356e-4,1.2163833851477226e-7,FALSE,6.136490504584783
17,4.656670325087371e-4,1.3890277213661003e-7,FALSE,4.904445859207385
18,4.579956950761891e-4,1.3018620141548672e-7,FALSE,5.061831791745099
19,1.3351701398398803e-4,1.0909772386438197e-8,FALSE,5.133427171071952
20,4.8795795980494707e-4,1.8445388364699631e-7,FALSE,4.055336370518035
21,3.7682323288792214e-4,7.074481269143944e-8,FALSE,6.305660930297471
22,6.030104384844282e-4,1.9890652026202011e-7,FALSE,5.743154678572689
23,5.165651323372933e-4,1.5009372422372962e-7,FALSE,5.58518439163865
24,6.160652238032507e-4,1.4182704102369655e-7,FALSE,8.407061387421694
26,1.0918799983922794e-4,7.591851918397715e-9,FALSE,4.9334640189706445
27,3.584677436135621e-4,7.726818174724784e-8,FALSE,5.224555468306176
