Index,nPixels,maxDist,Ecc
132,7.518745196220552e-8,3.8995125609298805e-4,6.353677288935517
47,1.670207422047497e-8,1.7888054655982937e-4,6.018741481119902
71,2.553111682187083e-8,2.0372070052052603e-4,5.106818013985132
209,1.2596850590526577e-8,1.4424734954384161e-4,5.189237865304533
231,5.702324329818728e-8,4.064740977238136e-4,9.102563329631943
122,1.0364283767116288e-7,5.861274249619527e-4,10.41345063525772
55,2.305673545587454e-8,2.132952778901815e-4,6.198898675010069
74,2.980504827222806e-8,2.1643599084607133e-4,4.937635246113766
69,1.7489377382382883e-8,1.603116484921782e-4,4.616423931480827
208,2.7949262247730844e-8,2.3101495014247255e-4,5.9987352681221555
174,7.254436277580038e-8,3.637625147547025e-4,5.7303624138734675
16,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
46,1.06285926857568e-8,1.3519127392065957e-4,5.4022095895062625
78,2.5137465240916878e-8,2.4758266245548157e-4,7.66070691814966
147,2.120094943137732e-8,1.9221605726248725e-4,5.474871016998694
166,3.391027190217646e-8,2.289364457813827e-4,4.855662277190158
236,2.198825259328523e-8,2.0302941688310206e-4,5.889481880003325
183,3.947762997566812e-8,2.9580926769127893e-4,6.963416195136352
85,1.2878030291207974e-8,1.4733320363245997e-4,5.295435651902466
65,5.134341334442306e-8,3.4274900283543956e-4,7.188156684938783
230,1.321544593202565e-8,1.5072929315516922e-4,5.400865668299067
88,5.364908689001051e-8,3.2445905740958233e-4,6.1646346410063675
206,2.2944263575601982e-8,1.9925504695292792e-4,5.436187287829434
62,7.14196439730748e-8,3.584677436135618e-4,5.652393081458796
171,4.3807797366161625e-8,2.7655176474819315e-4,5.484680370837125
104,8.82904260139586e-9,1.073702366949855e-4,4.102079579528053
20,1.1359659907528432e-8,1.294538920257373e-4,4.634626785988901
43,1.428392879461496e-8,1.5907914087436427e-4,5.565813756359896
220,3.391027190217646e-8,2.4564438476429274e-4,5.590263544447521
161,6.697700470230872e-8,4.135377781465973e-4,8.02148048662174
212,3.4022743782449015e-8,2.418375027611111e-4,5.400423735096493
63,1.5684203704008316e-7,5.110928897304455e-4,5.23223301395646
111,2.6318419983778743e-8,2.1643599084607238e-4,5.591766411197267
14,1.7511871758437393e-7,6.103794749193736e-4,6.683703060382898
103,1.242814277011774e-8,1.4326939013530426e-4,5.188603251403969
156,2.2606847934784306e-8,1.9626925126812653e-4,5.353211362460168
204,1.2203199009572623e-8,1.603116484921781e-4,6.616165173689102
211,1.081979488222015e-7,5.238619931480458e-4,7.968280742992819
184,2.193201665314895e-8,2.1117552066484695e-4,6.387905062299198
200,3.278555309945087e-8,2.8966191099854464e-4,8.039890633200637
25,4.622594279202164e-8,3.1254092214735244e-4,6.6386209723667635
48,2.226943229396663e-8,1.9352812749252266e-4,5.28358764467375
117,4.44263927076607e-8,2.9713704921123334e-4,6.243418311564547
128,1.613971481911218e-8,1.8246006840039539e-4,6.480218992770501
76,4.240189886275464e-8,4.01112234580168e-4,11.920552495915684
229,3.947762997566812e-8,3.2036009543747834e-4,8.167245858691444
173,2.1707072892603836e-8,2.039965580612731e-4,6.0227423928922965
102,5.938515278391101e-8,3.415162365724994e-4,6.170135571539045
213,4.870032415801793e-8,3.6776002505404533e-4,8.724630868225706
239,2.3394151096692215e-8,2.502935023363873e-4,8.412822634853423
131,1.7995500843609396e-8,1.7825068352463058e-4,5.5468745289945085
33,7.946138341256275e-8,5.265388730871227e-4,10.961112372397501
187,1.327168187216193e-8,1.3827588237409657e-4,4.526023314493771
225,2.468757771982664e-8,2.0468457538741914e-4,5.331404389349415
182,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
51,8.007997875406182e-8,5.041690682856116e-4,9.97190926560801
163,3.458510318381181e-8,2.5152620669289047e-4,5.74681582973746
110,2.3450387036828495e-8,2.132952778901832e-4,6.094840423870908
195,8.261059606019438e-8,3.60111202206014e-4,4.9315947305500965
235,3.8577854933487644e-8,3.33012423114728e-4,9.03093398378871
146,3.205448587767924e-8,2.4735541810979537e-4,5.996583872115228
140,2.485628554023548e-8,2.1223804571556e-4,5.69324822517069
19,2.0526118149741968e-8,1.8028969299094597e-4,4.974905626780561
31,2.0751061910287086e-8,1.806013435139441e-4,4.938004712959508
97,2.2438140114375468e-8,1.955516282025536e-4,5.354092742960017
86,3.790302365185229e-8,4.0019989693667295e-4,13.27486035226073
233,2.2550611994648026e-8,2.0468457538741914e-4,5.836624755422426
215,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
234,6.287178107236033e-8,3.5650136704925997e-4,6.35062557881299
202,2.041364626946941e-8,1.8028969299094605e-4,5.002315575137483
91,1.237190682998146e-8,1.5890228796713277e-4,6.411705006644662
149,1.6477130459929855e-8,1.8747656542932083e-4,6.701349517043037
61,4.898150385869933e-8,2.985531194209866e-4,5.71690511588952
241,4.071482065866626e-8,2.603157848925351e-4,5.228755728695717
207,1.3046738111616812e-8,1.5016861188227087e-4,5.43008040555824
121,1.591477105856706e-8,1.6514972287623022e-4,5.384001544138013
178,4.4088977066843024e-8,2.8555579699527257e-4,5.810343555746445
41,3.632841732803647e-8,3.534119735417518e-4,10.80104842666083
244,4.616970685188536e-8,3.756274401610254e-4,9.60079898642726
36,1.5521119477613105e-8,1.676841377952603e-4,5.691291039111977
238,4.3807797366161625e-8,2.8946770252146674e-4,6.008951288637737
60,2.6993251265414094e-8,2.0399655806127337e-4,4.843288674284235
165,3.919645027498672e-8,2.567265507105165e-4,5.282563256825304
40,4.127718006002906e-8,2.7512465433586996e-4,5.761013231242311
100,4.673206625324815e-8,2.801881018713073e-4,5.27757321830488
125,5.0949761763469107e-8,3.6345319283247586e-4,8.14525512503583
53,4.791302099611002e-8,2.894677025214655e-4,5.494099828460984
136,1.2146963069436342e-8,1.5295146647447438e-4,6.050474740247021
113,9.391402002758654e-9,1.277044346901117e-4,5.45546029665293
190,3.036740767359086e-8,2.4792313842994415e-4,6.358816241432663
30,4.453886458793326e-8,3.1540668683634047e-4,7.017016924495325
205,8.547862900714463e-9,1.1273563088393781e-4,4.6710522349428425
152,3.1379654596043886e-8,2.441517899677491e-4,5.967900022948327
177,2.4800049600099202e-8,1.9684146604284565e-4,4.908293284180006
219,2.2381904174239188e-8,1.9684146604284565e-4,5.438586277194429
81,1.760184926265544e-8,1.691865642696438e-4,5.108851951045403
143,2.8174206008275963e-8,2.039965580612737e-4,4.640276574164551
34,5.15121211648319e-8,3.2558370222860806e-4,6.464958681241024
94,2.4350162079008965e-8,1.8384177985948704e-4,4.3605015815415165
45,2.5193701181053155e-8,2.396182273516372e-4,7.15974575739991
58,1.338415375243449e-8,1.4267939700367805e-4,4.77838882604835
168,1.128092959133764e-7,4.977140909199891e-4,6.898661834029448
228,1.692701798102009e-8,1.8307544980478008e-4,6.220562197805713
99,2.8736565409638757e-8,2.4792313842994415e-4,6.719688396034517
116,8.030492251460694e-8,3.9858064539687494e-4,6.214985466660487
221,3.660959702871787e-8,2.8078957970527243e-4,6.765764823860034
154,1.5746063238158223e-8,1.5165915572670774e-4,4.588969268993568
15,6.579604995944686e-9,9.863476893862826e-5,4.645260932231183
54,6.484003897713011e-8,3.699706451756744e-4,6.631948411827929
28,1.3552861572843328e-8,1.8028969299094645e-4,7.534608106949852
112,2.5981004342961067e-8,2.1630603827305425e-4,5.657586770101049
197,2.0076230628651734e-8,2.1342706367840668e-4,7.127983331674378
59,9.768182801671725e-8,5.599746442473028e-4,10.084928403233546
246,3.914021433485044e-8,2.651319014572732e-4,5.642228185326497
108,1.068482862589308e-8,1.368450513002975e-4,5.50605449287054
164,5.679829953764216e-8,3.6814211349482006e-4,7.496275539753845
17,1.051612080548424e-8,1.3519127392065957e-4,5.459987232174779
92,1.6308422639521017e-8,1.7312930454615948e-4,5.774030635735711
35,5.297425560837516e-8,4.4301628759630903e-4,11.639233928904895
160,1.3777805333388444e-8,1.5165915572670958e-4,5.244536307421348
192,2.918645293072899e-8,2.1837599967845523e-4,5.133083950374051
139,1.0178705164666565e-8,1.236777090548979e-4,4.721067413129409
21,5.34241431294654e-9,8.998875140607543e-5,4.76199307491518
120,7.648087858533993e-9,1.073702366949855e-4,4.735488926366943
77,1.9963758748379174e-8,2.2509682819352983e-4,7.973450650378567
162,9.053986361940978e-9,1.2021911917421356e-4,5.014840447034626
90,5.421144629137331e-8,4.2849777659277567e-4,10.640352711587846
167,3.008622797290946e-8,2.3547534260378756e-4,5.789925899886949
13,2.311297139601082e-8,1.830754498047785e-4,4.555691536592427
175,6.410897175535848e-9,9.863476893862655e-5,4.767504640973944
159,1.698325392115637e-8,1.7312930454615934e-4,5.544598954845542
141,5.6235940136279365e-8,2.9666352373232104e-4,4.916592502868038
155,1.765808520279172e-8,1.5907914087436416e-4,4.502282465335706
118,1.5464883537476825e-8,1.824600684003964e-4,6.762992185182379
176,2.030117438919685e-8,2.0261351460226838e-4,6.352805088976543
56,1.793926490347312e-8,2.039965580612745e-4,7.287707096101751
67,3.21669577579518e-8,2.2671490750402574e-4,5.01995749192491
227,3.7846787711716016e-8,2.5375214571711453e-4,5.3449087494209575
75,6.573981401931058e-8,3.397828499200367e-4,5.517270930555929
52,2.5193701181053155e-8,2.046845753874183e-4,5.224300283313334
127,2.406898237832757e-8,2.367852029073413e-4,7.318149242123922
89,1.670207422047497e-8,2.0399655806127418e-4,7.827537251368525
185,1.692701798102009e-8,1.6918656426964359e-4,5.312527111884409
148,2.1763308832740113e-8,1.7888054655982937e-4,4.619034159929226
224,2.046988220960569e-8,1.8028969299094605e-4,4.988572949931061
240,2.4237690198736408e-8,2.1447843488676445e-4,5.962465871546228
199,1.58022991782945e-8,2.1010762243902294e-4,8.77633534899634
126,2.1538365072194998e-8,2.063264565758912e-4,6.209361981116064
135,3.694701266953554e-8,2.7746531683539485e-4,6.546180125973219
