Index,nPixels,maxDist,Ecc
45,7.704323798670274e-9,1.1348140945197992e-4,5.2512753114748865
72,3.0592351434135973e-8,2.6193099657402286e-4,7.045483524594752
119,2.378780267764617e-8,2.046845753874193e-4,5.533065075471386
27,2.226943229396663e-8,1.9626925126812753e-4,5.4343206255278
68,3.885903463416904e-8,2.959043068158813e-4,7.078812969087296
63,1.788302896333684e-8,1.7650697106771394e-4,5.473089088329395
69,4.093976441921138e-8,2.9855311942098765e-4,6.8398686207964365
82,1.6420894519793574e-7,5.715545260529803e-4,6.249832782432574
59,2.0863533790559643e-8,1.806013435139452e-4,4.9113847414611325
23,2.3675330797373614e-8,2.1329527789018207e-4,6.036932201316251
137,1.883903994565359e-8,1.9854821589611863e-4,6.573899851243102
20,2.103224161096848e-8,1.8261410816476856e-4,4.981188351814851
48,3.728442831035322e-8,3.178045759342651e-4,8.510257022394098
15,1.2821794351071696e-8,1.3684505130029742e-4,4.588378744058778
29,2.766808254704945e-8,2.1953177605256127e-4,5.472245740094472
9,3.0536115493999696e-8,2.4206992713264328e-4,6.028617946667719
54,2.0188702508924292e-8,1.7312930454615961e-4,4.6642587308171555
130,6.467133115672127e-9,9.777581410127705e-5,4.644093487915344
66,2.1875780713012674e-8,1.806013435139449e-4,4.684122722576026
96,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
123,4.498875210902349e-8,2.7296999959806965e-4,5.203262832508093
56,4.673206625324815e-8,2.692361915413011e-4,4.873060084810166
65,5.511122133355378e-9,8.998875140607456e-5,4.616217776703402
8,2.2663083874920583e-8,1.9626925126812827e-4,5.339927959575746
131,2.1482129132058718e-8,2.1117552066484774e-4,6.521683178787188
114,3.3460384381086224e-8,2.688181226686907e-4,6.784784134223358
86,3.644088920830903e-8,2.554088693802234e-4,5.623838700870613
120,3.227942963822436e-8,2.603157848925351e-4,6.595155309365328
84,2.558735276200711e-8,2.2770493364362946e-4,6.366040498043509
77,6.05098715866366e-8,3.1576307868657347e-4,5.176620608563844
49,3.700324860967182e-8,2.367852029073403e-4,4.760133549588165
108,3.301049685999599e-8,2.3439819434702383e-4,5.2288518271843945
90,2.4462633959281523e-8,1.898611008799728e-4,4.629335381496701
92,1.1022244266710756e-8,1.368450513002975e-4,5.337501804313279
111,1.8951511825926146e-8,2.0468457538741939e-4,6.945063878113941
22,3.902774245457788e-8,2.5771039036279924e-4,5.346139659783242
116,2.3506622976964776e-8,1.852131838804421e-4,4.5846208581095125
58,7.670582234588506e-8,4.0668157069235106e-4,6.773771256750431
25,3.1548362416452724e-8,2.3101495014247211e-4,5.31438757265009
7,2.659959968446014e-8,2.1863336688583706e-4,5.645568193554546
98,3.5822293866809954e-8,2.400871480102307e-4,5.055153014018119
55,6.495251085740266e-8,3.6034537013075204e-4,6.280465313540096
94,4.836290851720026e-9,8.282985389716754e-5,4.4566779504413585
89,2.2944263575601982e-8,2.400871480102307e-4,7.892481543944955
24,2.9523868571546666e-8,2.3487753675839235e-4,5.8702902727077735
13,3.7453136130762056e-8,2.717310975927031e-4,6.193560291536663
64,3.57098219865374e-8,2.400871480102306e-4,5.07107475579455
113,1.5971006998703338e-8,1.8060134351394498e-4,6.415928658739704
81,5.488627757300866e-8,2.789812559090851e-4,4.454881385828137
33,5.3142963428784e-8,3.452827726500591e-4,7.047805741386634
104,2.31692073361471e-8,2.2371854353470206e-4,6.786450149744907
76,1.59428890286352e-7,4.943696955035482e-4,4.816000589947545
136,3.2110721817815514e-8,2.985531194209885e-4,8.720533022661709
110,6.02286918859552e-8,3.0341099848734873e-4,4.801855437839894
87,1.60834788789759e-8,1.501686118822704e-4,4.404820468844418
109,3.036740767359086e-8,2.550783854772397e-4,6.731153148524804
95,2.64308918640513e-8,2.2055404829175517e-4,5.781867330542944
11,2.2944263575601982e-8,2.1210552116581962e-4,6.159985595274167
135,8.379155080305625e-9,1.2207589498387482e-4,5.587396330210036
57,3.227942963822436e-8,2.6513190145727324e-4,6.841447416354082
74,1.5746063238158223e-8,1.824600684003964e-4,6.642224467589837
52,4.105223629948394e-9,7.499062617172779e-5,4.303551580259905
85,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
30,1.9345163406880103e-8,1.8060134351394585e-4,5.296871334540969
18,5.8710321502275656e-8,3.348648453208261e-4,6.000321600821871
103,5.34241431294654e-8,3.818635787468766e-4,8.574894474482436
99,8.04173943948795e-9,1.2021911917421399e-4,5.646079104703361
124,4.836290851720026e-9,8.282985389716732e-5,4.456677950441335
71,2.575606058241595e-8,1.9967794459233997e-4,4.863295177718639
5,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
93,8.322919140169347e-9,1.073702366949855e-4,4.351530364769623
73,1.1640839608209829e-8,1.545971363186228e-4,6.4501298443269
36,6.326543265331429e-8,4.284977765927759e-4,9.117600012418395
133,1.13934014716102e-7,5.670104670630953e-4,8.864997631082362
60,3.2223193698088075e-8,2.348775367583921e-4,5.378538207978315
118,5.511122133355378e-9,8.99887514060737e-5,4.616217776703313
47,1.9626343107561498e-8,1.6852047284772652e-4,4.545857564650027
78,3.227942963822436e-8,2.4008714801023102e-4,5.609986881410367
43,2.839914976882108e-8,2.147404733899725e-4,5.10119995236367
32,5.1118469583877944e-8,3.000562283275979e-4,5.533212143451349
105,3.098600301508993e-8,2.4564438476429215e-4,6.117838325411685
67,2.030117438919685e-8,1.8807553361806527e-4,5.473855343789461
122,8.772806661259581e-9,1.1273563088393629e-4,4.5512816648159795
6,8.82904260139586e-9,1.2021911917421356e-4,5.142607082627865
132,1.6533366400066132e-8,1.7100493814760267e-4,5.556558434920751
83,2.2719319815056863e-8,1.9118933309309277e-4,5.0545426357261505
31,2.3900274557918732e-8,1.985482158961181e-4,5.181779882744535
79,2.2663083874920583e-8,2.046845753874194e-4,5.807658875742925
53,4.836290851720026e-9,8.28298538971684e-5,4.456677950441453
14,7.372531751866225e-8,4.2381315788360847e-4,7.653887822704659
134,1.6364658579657294e-8,1.7264138632502824e-4,5.721801052929785
35,2.744313878650433e-8,2.7512465433586996e-4,8.665130556827574
40,7.0857284571712e-9,1.0605276058290981e-4,4.986655005698135
102,3.357285626135878e-8,0.00028506303425194195,7.604022419492898
129,5.117470552401423e-9,8.282985389716732e-5,4.211805535581921
125,1.0234941104802845e-8,1.2901875166168136e-4,5.109403436607549
128,1.4463883803051052e-7,6.82785430226624e-4,10.125895450334133
17,4.032116907771231e-8,2.559587276471842e-4,5.104540364619394
138,1.883903994565359e-8,1.6852047284772549e-4,4.735833701680119
50,2.2550611994648026e-8,2.2371854353470306e-4,6.972612123927498
16,3.3741564081767616e-8,2.716276006940359e-4,6.86961593584969
