Index,nPixels,maxDist,Ecc
9,8.31167195214209e-8,4.2221787057395577e-4,6.738057315209505
134,2.2944263575601982e-8,1.8060134351394408e-4,4.46598955657367
66,5.2636839967557485e-8,3.525357112423895e-4,7.417649320975901
30,3.874656275389648e-8,2.6342959235470996e-4,5.626597002220321
167,2.0188702508924292e-8,1.826141081647679e-4,5.189315998826578
97,8.491626960578184e-9,1.1348140945197995e-4,4.764402103788475
113,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
10,5.224318838660353e-8,3.584677436135604e-4,7.72716815226331
87,4.881279603829049e-8,3.3754113040650717e-4,7.332795755959629
146,5.381779471041935e-8,3.1334956754069997e-4,5.731683148555668
17,1.951387122728894e-8,1.8747656542932243e-4,5.658488208915399
27,1.4227692854478679e-8,1.5072929315516749e-4,5.016614355929849
80,2.6374655923915023e-8,2.400871480102306e-4,6.865954093666395
95,5.1962008685922134e-8,3.183349872784577e-4,6.126785672909989
123,1.1713946330386992e-7,4.6482091390511414e-4,5.7945266323053275
56,4.22331910423458e-7,9.93307389326698e-4,7.339446485650181
73,2.035741032933313e-8,1.962692512681275e-4,5.944726430135383
47,2.035741032933313e-8,1.8882157198371537e-4,5.502126360154545
83,2.3506622976964776e-8,2.4008714801023015e-4,7.703666196003653
168,1.0504873617456985e-7,4.4472665926307317e-4,5.914872249826151
37,4.7238189714474665e-9,8.248968878890248e-5,4.525389417671131
156,1.6420894519793575e-8,1.5819289921056642e-4,4.787701133039261
46,1.8850287133680842e-7,7.213147150452814e-4,8.671245593977535
92,2.9636340451819227e-8,2.9169329341997336e-4,9.019411166757793
138,1.8445388364699633e-8,1.7264138632502955e-4,5.076353982934733
23,7.535615978261434e-9,1.1348140945197995e-4,5.368841176657163
105,3.700324860967182e-8,2.3101495014247328e-4,4.530959617411444
85,2.5306173061325715e-8,2.1329527789018136e-4,5.647885459453611
64,4.077105659880254e-8,2.520845341428077e-4,4.896551308353801
164,2.8624093529366196e-8,2.343981943470234e-4,6.030129710328543
60,7.535615978261434e-9,1.1273563088393607e-4,5.298507012770822
127,1.2765558410935415e-8,1.456054581098434e-4,5.2175349356975955
55,5.156835710496818e-8,3.2036009543747764e-4,6.252351791495495
116,3.182954211713412e-8,2.2371854353470263e-4,4.939960179672996
96,4.7238189714474665e-9,8.248968878890074e-5,4.52538941767094
19,2.5474880881734553e-8,2.0741382356114415e-4,5.305338587188026
110,1.0021244532284983e-7,5.478936470223574e-4,9.410674290046202
51,4.718195377433839e-8,2.993995467218168e-4,5.968651596927453
78,5.792301834036775e-9,9.123003420019861e-5,4.514133133313523
145,7.310672217716318e-9,1.1471359985585592e-4,5.654866776461651
74,6.18595341499073e-9,9.123003420019932e-5,4.226870115739091
139,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
133,6.0172455945818925e-9,9.863476893862655e-5,5.079397467953547
128,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
12,3.8594725715528527e-7,9.222627578739286e-4,6.923588647172605
131,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
115,2.6205948103506185e-8,2.3101495014247274e-4,6.397792764499391
3,6.073481534718172e-8,3.4044422835594155e-4,5.9952059806005575
22,1.850162430483591e-8,1.8307544980478095e-4,5.691152649056344
77,2.2634965904852445e-7,7.888286744331316e-4,8.63645284769468
94,3.8577854933487644e-8,2.442669287574405e-4,4.858935576470519
69,4.8362908517200255e-8,2.801881018713071e-4,5.099608540013197
20,9.037115579900094e-8,6.764969185658142e-4,15.90932234904403
166,3.9533865915804394e-8,2.96663523732321e-4,6.9937304450469915
137,1.585853511843078e-8,1.7100493814760197e-4,5.793007730023713
40,9.166458242213536e-9,1.1348140945197995e-4,4.413648574675213
159,1.7826793023200558e-8,1.6768413779525852e-4,4.955193459920733
129,5.764183863968635e-8,3.581538488566804e-4,6.991193017403273
31,2.8792801349775034e-8,2.404382383484271e-4,6.30772899978574
147,1.1978255249027505e-8,1.494177641182699e-4,5.855456729930282
62,3.087353113481737e-8,2.550783854772395e-4,6.620806375598156
88,7.816795678942832e-8,3.6407157387141604e-4,5.3271466795043985
135,1.793926490347312e-8,1.813781270708331e-4,5.761227907053357
104,5.258060402742121e-8,3.059948370919102e-4,5.594386917889816
33,2.256185918267528e-7,8.965379480913455e-4,11.192119590667714
119,4.7238189714474665e-9,8.248968878890074e-5,4.52538941767094
71,3.587852980694624e-8,2.8555579699527273e-4,7.139983303613194
52,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
93,9.492626695003956e-8,5.096053095772635e-4,8.594712603245076
142,1.5464883537476825e-8,1.710049381476024e-4,5.940466108606166
29,1.313671561583486e-7,7.508430594113543e-4,13.482220185033295
106,4.661959437297559e-8,3.4348653890060106e-4,7.950616872414218
