Index,nPixels,maxDist,Ecc
19,1.8237315386195398e-7,6.89342943788911e-4,8.185771792424857
49,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
27,9.786740661916698e-7,0.0014487366074501667,6.737374074428447
155,4.105223629948394e-9,7.499062617172855e-5,4.303551580259993
139,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
67,1.404211425202896e-7,9.34047308905838e-4,19.518890039163814
24,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
82,5.40483620649781e-7,9.891090185368105e-4,5.686638996410536
168,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
65,5.961009654445613e-9,9.748781402324708e-5,5.008765645817688
68,1.765808520279172e-8,1.7650697106771365e-4,5.542809968435483
125,5.511122133355378e-9,8.998875140607413e-5,4.616217776703357
128,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
75,1.8276680544290795e-8,2.1760207166924439e-4,8.139141582531051
121,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
25,3.281367106951901e-7,8.55189102755825e-4,7.001955862885219
72,2.813484085018057e-7,8.613808647503551e-4,8.285063656099084
70,1.0122469224530286e-8,1.4326939013530426e-4,6.370451769779317
39,5.117470552401423e-9,8.282985389716754e-5,4.211805535581943
126,4.7238189714474665e-9,8.248968878890118e-5,4.525389417670989
37,5.117470552401423e-9,8.28298538971675e-5,4.211805535581939
48,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
169,5.34241431294654e-9,8.998875140607413e-5,4.7619930749150425
160,6.7483128163535236e-9,9.863476893862691e-5,4.5291294089252805
167,4.105223629948394e-9,7.499062617172844e-5,4.303551580259979
96,6.354661235399568e-9,9.863476893862698e-5,4.809694947531279
32,4.2986752640171945e-7,9.831783027521026e-4,7.064473590077827
127,6.878217838068329e-7,0.0013324718015712798,8.109423862246501
102,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
86,7.479380038125155e-9,1.0605276058290894e-4,4.724199479082367
138,4.836290851720026e-9,8.282985389716754e-5,4.4566779504413585
94,5.511122133355378e-9,9.030067175697201e-5,4.648274844597083
172,1.539740040931329e-7,6.402372744954329e-4,8.363429091313368
60,3.213321619387003e-7,7.715292776962632e-4,5.81969867662723
26,6.129717474854451e-9,9.030067175697206e-5,4.179182887802886
171,2.1650836952467556e-8,2.328335162543685e-4,7.8662216053521
113,4.836290851720026e-9,8.282985389716754e-5,4.4566779504413585
161,8.04173943948795e-9,1.1248593925759299e-4,4.9430653640399
170,1.9052736518171448e-7,8.149518102375498e-4,10.951065300736559
81,3.545113666191051e-7,0.0011034074967800646,10.78925776494591
85,3.638465326817275e-8,3.486056032746744e-4,10.493016575591252
47,5.398650253082819e-9,9.030067175697284e-5,4.745113903859609
166,6.129717474854451e-9,9.7775814101277e-5,4.899731661562055
115,5.117470552401423e-9,8.282985389716668e-5,4.211805535581856
157,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
123,4.7238189714474665e-9,8.248968878890118e-5,4.525389417670989
132,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
13,1.5656085733940177e-7,6.587660814216743e-4,8.708214981232915
44,1.1472131787800991e-8,1.4560545810984348e-4,5.80578642354586
148,4.142339350438338e-7,9.150700238939099e-4,6.350572171049699
79,5.836728226744435e-7,0.0010168352842745143,5.565210764900465
52,8.660334780987022e-9,1.309654982870115e-4,6.221985450291475
114,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
21,2.6205948103506185e-7,8.903380325252854e-4,9.502980696352328
34,5.002749234523412e-7,0.0012618495984144113,9.998994423756885
63,5.792301834036775e-9,9.030067175697292e-5,4.422630434665274
71,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
6,5.398650253082819e-9,9.030067175697292e-5,4.745113903859617
120,5.511122133355378e-9,9.030067175697292e-5,4.648274844597176
11,8.660334780987022e-9,1.1471359985585548e-4,4.773588837272786
144,7.535615978261434e-9,1.0605276058290926e-4,4.688944259089244
64,1.0122469224530286e-8,1.290187516616815e-4,5.166174585903199
95,5.511122133355378e-9,9.030067175697292e-5,4.648274844597176
88,5.848537774173054e-9,9.748781402324751e-5,5.105088062083458
104,5.34241431294654e-9,8.998875140607456e-5,4.761993074915088
100,9.560109823167492e-9,1.277044346901117e-4,5.359187467888467
165,9.447637942894933e-9,1.3096549828701143e-4,5.70348666276718
140,4.232316854656385e-7,0.0015941285703538254,18.863331175002564
117,5.792301834036775e-9,9.123003420019861e-5,4.514133133313523
84,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
163,1.2540614650390299e-8,1.456054581098431e-4,5.311123006293046
151,1.512746789665915e-8,1.8882157198371453e-4,7.4043484846688745
57,7.873031619079112e-9,1.1248593925759255e-4,5.048988193269288
119,7.704323798670274e-9,9.86347689386274e-5,3.96712065015357
135,9.503873883031213e-9,1.2207589498387548e-4,4.926165995273989
