Index,nPixels,maxDist,Ecc
67,6.523369055808406e-9,9.777581410127706e-5,4.6040581992264205
78,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
63,9.78505358371261e-9,1.432693901353038e-4,6.59012252046132
64,7.423144097988876e-9,1.0605276058290938e-4,4.759988869075454
45,1.5479504881912257e-6,0.0019784170200858354,7.943803381354241
82,5.511122133355378e-9,8.998875140607413e-5,4.616217776703357
68,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
18,8.716570721123301e-9,1.3096549828701194e-4,6.1818436086767345
72,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
11,7.254436277580038e-9,1.0605276058290894e-4,4.870686284635308
17,5.792301834036775e-9,9.123003420019947e-5,4.514133133313607
38,6.18595341499073e-9,9.123003420019861e-5,4.226870115739026
49,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
40,7.254436277580038e-9,9.86347689386274e-5,4.2131436362096055
79,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
66,4.4465757865756096e-7,9.594698223659215e-4,6.504094060865675
32,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
42,5.928392809166571e-7,0.0011487281381152789,6.992740620042164
13,4.7238189714474665e-9,8.248968878890074e-5,4.52538941767094
24,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
83,4.105223629948394e-9,7.499062617172855e-5,4.303551580259993
62,4.7238189714474665e-9,8.248968878890074e-5,4.52538941767094
20,7.0857284571712e-9,9.863476893862727e-5,4.313456579928869
29,8.82904260139586e-9,1.4267939700367805e-4,7.2436722331178816
75,5.511122133355378e-9,9.030067175697288e-5,4.648274844597172
35,5.011746984945217e-7,0.001527307040792018,14.622224334706551
25,7.760559738806553e-9,1.0605276058290969e-4,4.553032831289592
57,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
37,5.7360658939004954e-9,9.030067175697206e-5,4.465989556573672
55,8.660334780987022e-9,1.1471359985585548e-4,4.773588837272786
30,2.2769932161179515e-7,9.251545864741585e-4,11.809098589191557
73,7.775743442643348e-7,0.0011947068245385167,5.766743555417842
52,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
39,9.953761404121448e-9,1.456054581098433e-4,6.6914148610358914
59,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
36,1.2034491189163785e-8,1.294538920257373e-4,4.3747411718213
21,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
22,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
81,7.254436277580038e-9,9.863476893862823e-5,4.213143636209676
28,1.8276680544290795e-8,1.9798093411989648e-4,6.737507937083353
41,4.7238189714474665e-9,8.248968878890248e-5,4.525389417671131
54,5.229942432673981e-9,8.99887514060737e-5,4.864401528138975
10,7.479380038125155e-9,1.0918799983922764e-4,5.007651447827318
19,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
46,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
8,4.7238189714474665e-9,8.248968878890074e-5,4.52538941767094
65,5.117470552401423e-9,8.28298538971684e-5,4.211805535582031
9,5.117470552401423e-9,8.28298538971684e-5,4.211805535582031
14,5.398650253082819e-9,9.030067175697378e-5,4.745113903859709
48,9.19738800928849e-7,0.001525335881456372,7.947240162456164
74,6.18595341499073e-9,9.777581410127835e-5,4.85518864645708
60,9.503873883031213e-9,1.2836327535525825e-4,5.4466665532651435
53,4.7238189714474665e-9,8.248968878890248e-5,4.525389417671131
33,6.7483128163535236e-9,9.777581410127663e-5,4.4505895925855
43,5.117470552401423e-9,8.282985389716668e-5,4.211805535581856
44,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
47,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
31,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
26,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
50,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
34,1.2329167515477889e-6,0.0018426495482343189,8.651703140202105
56,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
84,5.623594013627936e-9,9.030067175697206e-5,4.555309347705146
76,8.266683200033066e-9,1.0605276058291067e-4,4.2742757191699
80,9.86772041571294e-7,0.0016414555625448458,8.578103790892696
23,1.0178705164666565e-8,1.3827588237409584e-4,5.901334266411706
27,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
77,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
58,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
70,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
69,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
12,5.792301834036775e-9,9.123003420019776e-5,4.514133133313438
51,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
15,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
