Index,nPixels,maxDist,Ecc
15,8.94151448166842e-9,1.2836327535525825e-4,5.789224198124586
103,1.9345163406880103e-8,1.750673795264902e-4,4.97723254711172
356,3.711572048994438e-8,2.838769138469848e-4,6.821064049385121
150,2.1707072892603836e-8,1.8971294549191605e-4,5.208858285744722
229,2.581229652255223e-8,2.1760207166924525e-4,5.7630087458008985
41,1.0234941104802845e-8,1.3519127392065938e-4,5.609986881410332
122,7.423144097988876e-9,1.0525435956219175e-4,4.68858903603936
399,1.6252186699384737e-8,1.888215719837146e-4,6.8919368248302035
232,2.0976005670832204e-8,1.920697184081844e-4,5.525160270120385
146,1.0966008326574476e-8,1.4267939700367805e-4,5.832084823587218
396,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
338,1.3665333453115885e-8,1.4228470911893716e-4,4.6542113386515425
247,1.490252413611403e-8,1.5072929315516922e-4,4.789446913397287
303,6.978880170912269e-8,3.7179018391422694e-4,6.222429284870033
343,2.9130216990592713e-8,2.9399768704780845e-4,9.321675499165053
216,2.6880779385141537e-8,2.6257429921277235e-4,8.057725090588047
118,1.1697075548346108e-8,1.3288372813400321e-4,4.74259660205381
121,3.807173147226113e-8,2.7007038778206397e-4,6.0186789833175265
206,1.7433141442246602e-8,1.7312930454615934e-4,5.401512530204367
83,1.1247188027255873e-8,1.368450513002975e-4,5.230751768227013
88,1.1078480206847035e-8,1.4560545810984348e-4,6.012083403062719
346,1.321544593202565e-8,1.4941776411826906e-4,5.307286312660152
13,1.4733816315705194e-8,1.456054581098433e-4,4.520535993905927
120,1.0966008326574476e-8,1.351912739206595e-4,5.235987755982988
274,8.210447259896787e-9,1.0605276058290938e-4,4.30355158026
256,2.3506622976964776e-8,2.03720700520526e-4,5.546639661122605
186,1.0741064566029359e-8,1.3581380034701786e-4,5.394986337054723
236,3.9646337796076955e-8,3.003372237645408e-4,7.147680306890801
200,2.4125218318463847e-8,2.2559593485551316e-4,6.627369117712748
341,5.398650253082819e-9,9.030067175697288e-5,4.745113903859614
324,4.0096225317167185e-8,2.939976870478089e-4,6.772269156476174
18,5.961009654445613e-9,9.777581410127663e-5,5.038403312360943
172,2.9580104511682946e-8,2.2671490750402574e-4,5.458965181332793
405,5.398650253082819e-9,9.030067175697204e-5,4.745113903859525
357,1.428392879461496e-8,1.4733320363245986e-4,4.774231355455365
117,1.1247188027255873e-8,1.3096549828701132e-4,4.790928796724423
311,3.340414844094994e-8,2.5540886938022335e-4,6.135096764586122
170,2.64308918640513e-8,2.1447843488676697e-4,5.467708065184012
96,3.092976707495365e-8,2.4008714801023015e-4,5.854786308962777
105,1.507123195652287e-8,1.5907914087436427e-4,5.275062291475424
84,1.428392879461496e-8,1.4326939013530426e-4,4.514493380158571
